# train_loss,train_acc,train_simple_acc
5.345366503565739391e-01,8.226642752627810751e-01,8.525469945027277507e-01,1.000000000000000021e-03
5.304525998922494656e-01,8.219563724319155495e-01,8.531093849585607014e-01,1.000000000000000021e-03
5.150908583249801387e-01,8.238809735328077588e-01,8.554491538267868789e-01,1.000000000000000021e-03
5.035570397590979352e-01,8.266250535017523049e-01,8.586387290404393635e-01,1.000000000000000021e-03
4.962460364286715997e-01,8.298457656473962052e-01,8.607075672883254258e-01,1.000000000000000021e-03
4.964237770973107811e-01,8.272475090579709534e-01,8.600294635846064129e-01,1.000000000000000021e-03
4.721010942489672901e-01,8.348063734272977987e-01,8.692572712898254395e-01,1.000000000000000021e-03
4.706219725119761832e-01,8.355945910973086033e-01,8.692261660710359772e-01,1.000000000000000021e-03
4.619904416493880173e-01,8.357492484870201466e-01,8.698246387334970242e-01,1.000000000000000021e-03
4.709337827486869688e-01,8.324618146798852258e-01,8.669059941401848768e-01,1.000000000000000021e-03
4.609189598988264192e-01,8.349126303949674366e-01,8.693098402940310221e-01,1.000000000000000021e-03
4.324358709347553842e-01,8.415400354853479481e-01,8.776642007705492965e-01,1.000000000000000021e-03
4.345426540344189403e-01,8.406119045130594492e-01,8.760000474942035709e-01,1.000000000000000021e-03
4.246615102657905205e-01,8.440548977743272951e-01,8.803274684991592158e-01,1.000000000000000021e-03
4.208994416090158230e-01,8.449068198558686849e-01,8.804391378011459102e-01,1.000000000000000021e-03
4.267575435149363883e-01,8.417304643952064902e-01,8.766971253431760092e-01,1.000000000000000021e-03
4.090198874473571777e-01,8.456919269589104893e-01,8.823627118880932318e-01,1.000000000000000021e-03
4.006184368179394606e-01,8.477840943024369524e-01,8.843208138759319770e-01,1.000000000000000021e-03
3.742104031336613290e-01,8.554129464285714635e-01,8.930568412328377947e-01,1.000000000000000021e-03
3.739277896208640928e-01,8.552083955446727614e-01,8.926997482776641846e-01,1.000000000000000021e-03
3.700749518779608005e-01,8.548794841933429201e-01,8.932982217042874096e-01,1.000000000000000021e-03
3.777278747696142802e-01,8.519328129976907471e-01,8.899133022014911187e-01,1.000000000000000021e-03
3.491152549783388959e-01,8.596150113473481902e-01,8.988275650220040047e-01,1.000000000000000021e-03
3.443318651272700426e-01,8.599682473323780885e-01,8.998842247021503482e-01,1.000000000000000021e-03
3.449486478781088605e-01,8.591401521938210051e-01,8.974754015604654578e-01,1.000000000000000021e-03
3.394211631936904783e-01,8.617641953834210833e-01,9.007601608068515064e-01,1.000000000000000021e-03
3.477080368842834224e-01,8.570204874382867377e-01,8.962669464258047336e-01,1.000000000000000021e-03
3.340505342452954052e-01,8.621896898391465669e-01,9.014112024735181361e-01,1.000000000000000021e-03
3.401417164848400954e-01,8.599180738871637919e-01,8.995311756928762170e-01,1.000000000000000021e-03
3.432546007709625369e-01,8.587611918199555827e-01,8.976461719243954418e-01,1.000000000000000021e-03
3.183867969574072365e-01,8.651181020066889271e-01,9.054496509906573287e-01,1.000000000000000021e-03
3.206841275095939636e-01,8.652319176520941735e-01,9.052353333204220531e-01,1.000000000000000021e-03
3.139260906057479983e-01,8.659431176839464950e-01,9.064923135133889920e-01,1.000000000000000021e-03
2.939812533366374381e-01,8.713607921743113938e-01,9.128114298368111834e-01,1.000000000000000021e-03
2.973028736618849033e-01,8.707704687748847316e-01,9.117983182271321985e-01,1.000000000000000021e-03
2.885904925373884433e-01,8.721706593904287041e-01,9.140699658638391512e-01,1.000000000000000021e-03
2.914001003671914947e-01,8.712860141443703466e-01,9.129822002007410564e-01,1.000000000000000021e-03
2.798497864069082741e-01,8.740273879200509688e-01,9.163120625874935365e-01,1.000000000000000021e-03
2.675563144760254031e-01,8.751626826524928626e-01,9.182791847449082168e-01,1.000000000000000021e-03
2.641992920484298457e-01,8.791041131649149909e-01,9.223101689265325032e-01,1.000000000000000021e-03
2.664609482655158623e-01,8.797240802675585503e-01,9.230277759906573287e-01,1.000000000000000021e-03
2.641342116089967496e-01,8.776907959567605833e-01,9.213586464906350360e-01,1.000000000000000021e-03
2.523859920792090317e-01,8.809113836797263231e-01,9.249283327506139241e-01,1.000000000000000021e-03
2.486060616106559040e-01,8.828264664456924038e-01,9.266581191466405354e-01,1.000000000000000021e-03
2.573120943628824930e-01,8.806162219800131030e-01,9.234760090326651349e-01,1.000000000000000021e-03
2.491729404681768123e-01,8.830026178531611425e-01,9.268839458624521521e-01,5.000000000000000104e-04
1.822531900535791227e-01,9.002080347189044263e-01,9.469791421523461317e-01,5.000000000000000104e-04
1.570302377908657787e-01,9.084984422280618643e-01,9.562735160191854211e-01,5.000000000000000104e-04
1.516060600869166552e-01,9.092105443243354568e-01,9.576962895882434879e-01,5.000000000000000104e-04
1.436269183953603201e-01,9.101905906593407147e-01,9.598817741259549896e-01,5.000000000000000104e-04
1.406056978859198392e-01,9.100384217232044826e-01,9.586773621730315664e-01,5.000000000000000104e-04
1.390518817381981020e-01,9.121010075748531287e-01,9.615614796296144684e-01,5.000000000000000104e-04
1.421335876370087570e-01,9.092044165074054662e-01,9.583383103211721155e-01,5.000000000000000104e-04
1.411382027734548739e-01,9.093176722507567700e-01,9.582061110398708559e-01,5.000000000000000104e-04
1.391571902502805880e-01,9.099174828794394099e-01,9.588481325369614394e-01,5.000000000000000104e-04
1.283912319594468776e-01,9.143865277611883391e-01,9.646459183631799217e-01,5.000000000000000104e-04
1.307424258154172292e-01,9.120397605112281481e-01,9.614728291829427453e-01,5.000000000000000104e-04
1.299578944842020578e-01,9.132308277094279836e-01,9.632642039885888074e-01,5.000000000000000104e-04
1.260907481878231762e-01,9.143122474219623763e-01,9.640564658702948098e-01,5.000000000000000104e-04
1.277423252662023001e-01,9.123721868032333981e-01,9.629071110334151973e-01,5.000000000000000104e-04
1.296057967612376516e-01,9.133535084706962959e-01,9.632051036908075847e-01,5.000000000000000104e-04
1.248543564325723942e-01,9.149063657130915850e-01,9.646869775576468742e-01,5.000000000000000104e-04
1.283913606252425621e-01,9.127934197822108464e-01,9.624539017677307129e-01,5.000000000000000104e-04
1.303379559555114808e-01,9.136136762920051835e-01,9.627248323880709391e-01,5.000000000000000104e-04
1.298118284306465087e-01,9.131622708134258248e-01,9.630638834757682121e-01,5.000000000000000104e-04
1.190223700534074752e-01,9.154176185001592359e-01,9.655202986338199400e-01,5.000000000000000104e-04
1.150308036937927603e-01,9.160314577858736929e-01,9.669701334757682121e-01,5.000000000000000104e-04
1.098967360762449358e-01,9.195938657130915406e-01,9.700956314038007289e-01,5.000000000000000104e-04
1.172155740742499980e-01,9.164795660634655894e-01,9.669726223517687291e-01,5.000000000000000104e-04
1.136202886223028896e-01,9.167327351090935883e-01,9.680308371018140345e-01,5.000000000000000104e-04
1.134792202367232439e-01,9.163130574136011397e-01,9.664192520655118246e-01,5.000000000000000104e-04
1.167825626639219377e-01,9.155181831302755535e-01,9.661893814038007289e-01,5.000000000000000104e-04
1.152066484284706566e-01,9.171674679487176185e-01,9.677418653781597602e-01,5.000000000000000104e-04
1.107207021365563121e-01,9.179476292502791734e-01,9.683518478503594373e-01,5.000000000000000104e-04
1.071947089468057307e-01,9.196959234153527785e-01,9.708263033475631465e-01,5.000000000000000104e-04
1.077401477079360931e-01,9.193341955824971823e-01,9.698337217171987268e-01,5.000000000000000104e-04
1.039316062457286416e-01,9.201206091236664442e-01,9.710060946452312436e-01,5.000000000000000104e-04
9.873531032831241172e-02,9.216037274546108327e-01,9.737309507834606137e-01,5.000000000000000104e-04
9.491903702609050253e-02,9.214449641164994542e-01,9.728795886039733887e-01,5.000000000000000104e-04
1.002808610598246303e-01,9.206137273053031089e-01,9.713000433567242631e-01,5.000000000000000104e-04
1.066230277124887854e-01,9.177707002010672133e-01,9.683313178710448721e-01,5.000000000000000104e-04
1.001376039706743659e-01,9.211532551461220075e-01,9.722490769166213243e-01,5.000000000000000104e-04
9.812224575151236305e-02,9.203926282051282382e-01,9.715274251424349528e-01,5.000000000000000104e-04
9.861847882469494675e-02,9.198217769549293932e-01,9.709560145170260670e-01,5.000000000000000104e-04
9.241476215613193823e-02,9.233593936634014732e-01,9.753720859686533240e-01,5.000000000000000104e-04
8.971479334510289172e-02,9.225123240663324342e-01,9.749328738603836308e-01,5.000000000000000104e-04
8.763288501172493417e-02,9.239346619186974419e-01,9.763145882349747451e-01,5.000000000000000104e-04
9.013619732398253648e-02,9.216507903328556850e-01,9.740018814038007289e-01,5.000000000000000104e-04
8.985637968931442510e-02,9.234931480430799144e-01,9.755658744237362123e-01,5.000000000000000104e-04
8.529333889675445868e-02,9.250413705406913545e-01,9.767883274799737947e-01,5.000000000000000104e-04
8.452970138153968749e-02,9.252417532648513632e-01,9.773046817535009367e-01,5.000000000000000104e-04
8.506511280742976022e-02,9.236611497650901725e-01,9.758959061060196172e-01,5.000000000000000104e-04
9.321124603350956772e-02,9.215153251413442659e-01,9.733598606708722123e-01,5.000000000000000104e-04
8.567411767748686624e-02,9.247251814082656507e-01,9.770042009842700992e-01,5.000000000000000104e-04
7.853497044207194411e-02,9.266554437410416956e-01,9.786002330290966000e-01,5.000000000000000104e-04
8.800826431849063936e-02,9.246274162884217107e-01,9.765058878140572274e-01,2.500000000000000052e-04
6.133977018105678247e-02,9.307011404582732350e-01,9.844866693019866943e-01,2.500000000000000052e-04
4.647128539494214949e-02,9.339961951544833996e-01,9.884134492813012596e-01,2.500000000000000052e-04
4.453349474053352325e-02,9.345421307632582053e-01,9.888731913688855180e-01,2.500000000000000052e-04
4.261875255272174617e-02,9.348956466993149084e-01,9.892943616096789849e-01,2.500000000000000052e-04
4.125611932995992132e-02,9.351481003145403204e-01,9.895768012755956633e-01,2.500000000000000052e-04
4.234133491244835429e-02,9.358464225991404151e-01,9.903049851075197418e-01,2.500000000000000052e-04
4.181047669874551898e-02,9.350732911789296775e-01,9.897335737179486781e-01,2.500000000000000052e-04
4.172503167333511259e-02,9.355608725513618884e-01,9.900250343176034695e-01,2.500000000000000052e-04
4.024500263711580650e-02,9.361333724020548530e-01,9.906580341167938730e-01,2.500000000000000052e-04
4.071099194101034102e-02,9.356459465579715085e-01,9.905258355996547914e-01,2.500000000000000052e-04
4.048745236240136602e-02,9.360651576684185793e-01,9.907581943732041152e-01,2.500000000000000052e-04
3.923816004624733345e-02,9.361648824454528173e-01,9.907762362406804524e-01,2.500000000000000052e-04
4.007739439988747959e-02,9.357060427118171209e-01,9.904051453639299840e-01,2.500000000000000052e-04
3.979606975395327817e-02,9.359752311773369415e-01,9.905053056203402262e-01,2.500000000000000052e-04
3.834224554399649071e-02,9.368267488851730329e-01,9.916481276353200647e-01,2.500000000000000052e-04
3.842534416188032181e-02,9.356455421842648779e-01,9.905668947941217439e-01,2.500000000000000052e-04
3.932122186494943494e-02,9.353931507803793233e-01,9.901958039173712756e-01,2.500000000000000052e-04
4.139905773962919422e-02,9.355723816491485767e-01,9.901752747022188883e-01,2.500000000000000052e-04
4.068421597520892330e-02,9.357364951624463911e-01,9.904051453639299840e-01,2.500000000000000052e-04
3.743582448134055718e-02,9.363074086239848715e-01,9.908673755633525815e-01,2.500000000000000052e-04
3.680753661319613457e-02,9.368245403826250817e-01,9.915274381637573242e-01,2.500000000000000052e-04
3.599584205314899227e-02,9.367004909718903427e-01,9.912269573945265977e-01,2.500000000000000052e-04
3.744283724480714642e-02,9.370913648172481958e-01,9.915274381637573242e-01,2.500000000000000052e-04
3.731602250049129849e-02,9.363614391722412389e-01,9.914182569736089690e-01,2.500000000000000052e-04
3.982353253433337792e-02,9.362654470755692460e-01,9.905258355996547914e-01,2.500000000000000052e-04
3.762760074236071867e-02,9.360704145265962284e-01,9.911177762043781314e-01,2.500000000000000052e-04
3.886582263005085303e-02,9.356562736403094549e-01,9.903049851075197418e-01,2.500000000000000052e-04
4.079520248640806229e-02,9.352721497252747263e-01,9.903345352564102422e-01,2.500000000000000052e-04
3.710788251975408181e-02,9.362707972507567922e-01,9.908673755633525815e-01,2.500000000000000052e-04
3.498547960024995379e-02,9.367564811773374522e-01,9.917482878917303069e-01,2.500000000000000052e-04
3.841376120749956380e-02,9.356637701067048729e-01,9.904371843888208904e-01,2.500000000000000052e-04
3.624219293347918230e-02,9.366307831661091488e-01,9.911768772663214211e-01,2.500000000000000052e-04
3.594850674749185127e-02,9.365895681537668160e-01,9.913271176509368399e-01,2.500000000000000052e-04
3.686304137301750494e-02,9.368042594859852246e-01,9.918369391025640969e-01,2.500000000000000052e-04
3.574567332338446368e-02,9.368349918876415217e-01,9.916391074657440186e-01,2.500000000000000052e-04
3.505569497027840459e-02,9.371170581004142353e-01,9.917868589743589203e-01,2.500000000000000052e-04
3.273854361703762428e-02,9.374809944358182268e-01,9.924789605996547914e-01,2.500000000000000052e-04
3.372145528928973540e-02,9.372576246217553253e-01,9.921990090455764522e-01,2.500000000000000052e-04
3.563665992651994519e-02,9.368473719441794412e-01,9.919370993589743390e-01,2.500000000000000052e-04
3.413232048161518595e-02,9.376352474518236946e-01,9.923287202150393727e-01,2.500000000000000052e-04
3.461899170174430329e-02,9.368138089265810597e-01,9.917778388047829852e-01,2.500000000000000052e-04
3.365176751349981121e-02,9.373069582138878753e-01,9.923878205128204844e-01,2.500000000000000052e-04
3.133566736076504738e-02,9.373197737498006887e-01,9.925585908767504684e-01,2.500000000000000052e-04
3.211164250014684335e-02,9.372337354674312726e-01,9.922490891737815177e-01,2.500000000000000052e-04
3.383110831372249105e-02,9.369178884973725641e-01,9.917482878917303069e-01,2.500000000000000052e-04
3.487872953216234612e-02,9.374685210622711873e-01,9.922786400868341961e-01,2.500000000000000052e-04
3.577552801475693267e-02,9.364354706661095484e-01,9.913065876716222746e-01,2.500000000000000052e-04
3.616583580151200294e-02,9.366283258182038773e-01,9.912565075434170980e-01,2.500000000000000052e-04
3.261225868780643494e-02,9.373888905478582334e-01,9.920077094664940809e-01,2.500000000000000052e-04
3.586457015421146144e-02,9.365359730848862307e-01,9.911267971381162445e-01,1.250000000000000026e-04
2.497040436197167645e-02,9.388381036988374673e-01,9.945322458560650336e-01,1.250000000000000026e-04
2.099040679585857314e-02,9.388319447762384362e-01,9.942522943019866943e-01,1.250000000000000026e-04
2.074495605073678126e-02,9.388853843167702662e-01,9.945322458560650336e-01,1.250000000000000026e-04
1.941916640274799627e-02,9.391164061255773410e-01,9.945617960049555339e-01,1.250000000000000026e-04
2.030310221016407013e-02,9.390113311733557788e-01,9.946824862406804524e-01,1.250000000000000026e-04
1.989411448653882752e-02,9.390158414954610233e-01,9.947530955840380162e-01,1.250000000000000026e-04
1.819634981429538514e-02,9.391369980789135985e-01,9.946619562613658871e-01,1.250000000000000026e-04
2.034153845997001969e-02,9.387751458233797308e-01,9.944230646659166784e-01,1.250000000000000026e-04
2.068255835762008651e-02,9.386576286032811689e-01,9.943820054714496148e-01,1.250000000000000026e-04
2.120184328836890314e-02,9.386470526755851251e-01,9.939608344664940809e-01,1.250000000000000026e-04
2.073944084203014140e-02,9.392247782787865873e-01,9.946414262820513219e-01,1.250000000000000026e-04
2.018820434713210904e-02,9.389830872252750149e-01,9.946734653069422283e-01,1.250000000000000026e-04
2.083389809092459077e-02,9.387756435140949263e-01,9.946233851787371627e-01,1.250000000000000026e-04
1.993481921127591289e-02,9.390687833452781019e-01,9.944115556203402262e-01,1.250000000000000026e-04
2.023292171100202208e-02,9.386416402890589428e-01,9.943319253432445493e-01,1.250000000000000026e-04
1.942262771682670350e-02,9.392825726130754616e-01,9.951126774152120325e-01,1.250000000000000026e-04
2.182238383624607314e-02,9.387928449494347127e-01,9.940314445740137117e-01,1.250000000000000026e-04
1.935590232889621704e-02,9.386731814381269468e-01,9.943229044095064362e-01,1.250000000000000026e-04
2.122806311728289361e-02,9.385471412645327582e-01,9.941816849586291305e-01,1.250000000000000026e-04
2.026811107181203733e-02,9.391767511247812728e-01,9.947621165177761293e-01,1.250000000000000026e-04
1.982474077540712434e-02,9.389270037028192295e-01,9.944025346866021131e-01,1.250000000000000026e-04
2.043535561563494807e-02,9.387727195811438330e-01,9.942908653846154188e-01,1.250000000000000026e-04
1.887545575841497250e-02,9.389281546125977096e-01,9.944821657278598570e-01,1.250000000000000026e-04
1.982800313271582127e-02,9.387899210164835084e-01,9.945527750712174209e-01,1.250000000000000026e-04
1.947763153256323182e-02,9.390781461518551421e-01,9.945733050505319861e-01,1.250000000000000026e-04
2.120570031902155664e-02,9.389056652134101233e-01,9.944115556203402262e-01,1.250000000000000026e-04
2.023264731113345177e-02,9.389574561534484998e-01,9.942613152357248074e-01,1.250000000000000026e-04
2.060862197182499606e-02,9.387748658723520379e-01,9.939813644458086461e-01,1.250000000000000026e-04
2.239434602550971140e-02,9.383671016483515759e-01,9.937605139536734855e-01,1.250000000000000026e-04
2.040216706406611583e-02,9.386871167781495329e-01,9.940609947229043231e-01,1.250000000000000026e-04
1.946580419555688640e-02,9.389391660196688694e-01,9.945437549016414858e-01,1.250000000000000026e-04
2.005623979493975639e-02,9.387069933010833145e-01,9.944821657278598570e-01,1.250000000000000026e-04
2.004572516904236379e-02,9.387866238154964904e-01,9.944115556203402262e-01,1.250000000000000026e-04
2.014050707340431581e-02,9.389287456203220250e-01,9.945617960049555339e-01,1.250000000000000026e-04
1.922494570056024199e-02,9.394518496675425823e-01,9.951627575434170980e-01,1.250000000000000026e-04
1.902209984090847891e-02,9.391248668677335543e-01,9.944320855996547914e-01,1.250000000000000026e-04
1.946637442168325932e-02,9.389304564321551139e-01,9.945913461538461453e-01,1.250000000000000026e-04
2.168181118889687953e-02,9.382734424769069159e-01,9.934600331844427590e-01,1.250000000000000026e-04
1.925642985420731451e-02,9.389219956899984565e-01,9.945412660256410797e-01,1.250000000000000026e-04
1.913525302631732816e-02,9.385749808389073356e-01,9.939813644458086461e-01,1.250000000000000026e-04
1.860504569963384799e-02,9.388581979614587514e-01,9.946414262820513219e-01,1.250000000000000026e-04
1.777000587361936279e-02,9.392348876214368092e-01,9.948828067535009367e-01,1.250000000000000026e-04
1.967687042764364180e-02,9.390123887661252500e-01,9.944616357485452918e-01,1.250000000000000026e-04
2.196673495480074359e-02,9.385276069039658609e-01,9.942112351075197418e-01,1.250000000000000026e-04
1.958540955391258748e-02,9.388897391105268664e-01,9.943524545583969365e-01,1.250000000000000026e-04
1.925924215585184465e-02,9.392093187609494853e-01,9.948918269230768718e-01,1.250000000000000026e-04
2.018065843134163317e-02,9.389610955168020689e-01,9.943820054714496148e-01,1.250000000000000026e-04
2.015220757144001867e-02,9.389028657031375236e-01,9.944115556203402262e-01,1.250000000000000026e-04
1.969480199309495833e-02,9.390017195214210854e-01,9.943614754921350496e-01,1.250000000000000026e-04
1.838196331085876004e-02,9.391625358337316598e-01,9.948121966459811949e-01,6.250000000000000130e-05
1.642725157599227506e-02,9.393677088310240508e-01,9.951126774152120325e-01,6.250000000000000130e-05
1.655589863777351747e-02,9.391073854813668520e-01,9.951126774152120325e-01,6.250000000000000130e-05
1.490438214312188141e-02,9.392574392319639198e-01,9.949123569023914371e-01,6.250000000000000130e-05
1.515762831490391309e-02,9.394412737398472046e-01,9.952128376716222746e-01,6.250000000000000130e-05
1.453401222944450746e-02,9.391077276437329591e-01,9.952128376716222746e-01,6.250000000000000130e-05
1.507697388744698094e-02,9.391311191073418163e-01,9.948918269230768718e-01,6.250000000000000130e-05
1.522117240043977839e-02,9.390374288302277828e-01,9.945823259842700992e-01,6.250000000000000130e-05
1.492376270321890339e-02,9.395479972925627754e-01,9.954427083333333703e-01,6.250000000000000130e-05
1.515031546855775263e-02,9.393724679984868375e-01,9.950535763532687428e-01,6.250000000000000130e-05
1.493036457432959409e-02,9.393273958831025450e-01,9.951126774152120325e-01,6.250000000000000130e-05
1.463451463944063710e-02,9.395998815496099388e-01,9.953630780562375824e-01,6.250000000000000130e-05
1.438196830881329630e-02,9.393969481605353167e-01,9.950625972870068559e-01,6.250000000000000130e-05
1.498647087898391864e-02,9.392730542781498881e-01,9.952423878205127750e-01,6.250000000000000130e-05
1.540333902737937681e-02,9.391762534340657442e-01,9.948828067535009367e-01,6.250000000000000130e-05
1.476938307930070540e-02,9.393043465818606830e-01,9.950625972870068559e-01,6.250000000000000130e-05
1.466898534757395643e-02,9.395818091555186991e-01,9.952423878205127750e-01,6.250000000000000130e-05
1.524334350147117483e-02,9.390373666188881474e-01,9.946734653069422283e-01,6.250000000000000130e-05
1.500403833909867701e-02,9.388725065695174843e-01,9.946529353276277741e-01,6.250000000000000130e-05
1.455807311532015917e-02,9.394888032031377678e-01,9.955428685897436125e-01,6.250000000000000130e-05
1.446269323022510676e-02,9.395151497053666478e-01,9.954927884615384359e-01,6.250000000000000130e-05
1.461093670402008673e-02,9.394789427058447551e-01,9.952834477791419054e-01,6.250000000000000130e-05
1.469299275404176673e-02,9.394558000875937731e-01,9.953425480769231282e-01,6.250000000000000130e-05
1.364925783724547925e-02,9.391459876174548249e-01,9.952538968660892271e-01,6.250000000000000130e-05
1.629851668332822981e-02,9.391362826485110116e-01,9.944821657278598570e-01,6.250000000000000130e-05
1.414364925585687160e-02,9.392645313246535954e-01,9.952629177998273402e-01,6.250000000000000130e-05
1.533846075957020182e-02,9.392105007763978941e-01,9.947736255633525815e-01,6.250000000000000130e-05
1.383298796673233626e-02,9.391741382485272460e-01,9.952423878205127750e-01,6.250000000000000130e-05
1.429364965177881350e-02,9.390429345337634182e-01,9.950125171588017903e-01,6.250000000000000130e-05
1.602807265515319643e-02,9.391948235188727345e-01,9.948417467948718063e-01,6.250000000000000130e-05
1.464411219319280977e-02,9.391229694218827806e-01,9.948918269230768718e-01,6.250000000000000130e-05
1.494351046709104999e-02,9.390222492634177076e-01,9.947621165177761293e-01,6.250000000000000130e-05
1.425702443632942060e-02,9.394149272376177695e-01,9.957341689329880507e-01,6.250000000000000130e-05
1.443603027086609418e-02,9.391783997252750593e-01,9.951126774152120325e-01,6.250000000000000130e-05
1.482495730623411764e-02,9.391696901377607487e-01,9.947120363895709527e-01,6.250000000000000130e-05
1.536880791163406333e-02,9.391974363951268723e-01,9.950125171588017903e-01,6.250000000000000130e-05
1.435704923903521890e-02,9.390529505594042980e-01,9.946324061124752758e-01,6.250000000000000130e-05
1.368527371102036538e-02,9.395842042920852233e-01,9.955543776353200647e-01,6.250000000000000130e-05
1.499201076773878927e-02,9.394081773072943120e-01,9.949829670099111789e-01,6.250000000000000130e-05
1.482050042026318050e-02,9.394306044951425960e-01,9.951126774152120325e-01,6.250000000000000130e-05
1.607819924202676110e-02,9.392457123944893960e-01,9.949829670099111789e-01,6.250000000000000130e-05
